"file","row","header","expected_value","actual_value","explicit_checkpoint_exists","mismatch_type"
"acs-nmcb-4.csv",13,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-4.csv",14,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-4.csv",15,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-4.csv",16,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-4.csv",17,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-4.csv",18,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-4.csv",19,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-4.csv",20,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-4.csv",21,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-4.csv",22,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-4.csv",23,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-4.csv",24,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-4.csv",25,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-4.csv",26,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-4.csv",27,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-4.csv",28,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-4.csv",29,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-5.csv",33,"O_4_video_element1","video",,TRUE,"missing"
"acs-nmcb-5.csv",33,"O_5_video_element2","video",,TRUE,"missing"
"acs-nmcb-5.csv",33,"O_6_mouse","mouse",,TRUE,"missing"
"acs-nmcb-5.csv",33,"O_6_HANDEDNESS","handedness",,TRUE,"missing"
"acs-nmcb-5.csv",33,"O_7_typetest_element","typetest",,TRUE,"missing"
"acs-nmcb-5.csv",33,"O_8_clickskills_element","clickskills",,TRUE,"missing"
"acs-nmcb-5.csv",33,"O_9_dragskills_element","dragskills",,TRUE,"missing"
"acs-nmcb-5.csv",33,"O_41_questionnaire1","questionnaire",,TRUE,"missing"
"acs-nmcb-5.csv",33,"O_14_wordlist","wordslist",,TRUE,"missing"
"acs-nmcb-5.csv",33,"O_42_message_break","message-break",,FALSE,"missing"
"acs-nmcb-5.csv",33,"O_27_digitspan_element1","digitspan",,TRUE,"missing"
"acs-nmcb-5.csv",33,"O_27_DIGITS_FW_DEMO","forward-demo",,TRUE,"missing"
"acs-nmcb-5.csv",33,"O_28_digitspan_element2","digitspan",,TRUE,"missing"
"acs-nmcb-5.csv",33,"O_28_DIGITS_FW","forward",,TRUE,"missing"
"acs-nmcb-5.csv",33,"O_29_digitspan_element3","digitspan",,TRUE,"missing"
"acs-nmcb-5.csv",33,"O_29_DIGITS_BW_DEMO","reverse-demo",,TRUE,"missing"
"acs-nmcb-5.csv",33,"O_30_digitspan_element4","digitspan",,FALSE,"missing"
"acs-nmcb-5.csv",33,"O_30_DIGITS_BW","reverse",,TRUE,"missing"
"acs-nmcb-5.csv",33,"O_43_message_break","message-break",,FALSE,"missing"
"acs-nmcb-5.csv",33,"O_44_questionnaire2","questionnaire",,TRUE,"missing"
"acs-nmcb-5.csv",33,"O_45_questionnaire3","questionnaire",,FALSE,"missing"
"acs-nmcb-5.csv",33,"O_45_questionnaire_ntli1","questionnaire-ntli",,TRUE,"missing"
"acs-nmcb-5.csv",33,"O_48_questionnaire4","questionnaire",,FALSE,"missing"
"acs-nmcb-5.csv",33,"O_49_message_break","message-break",,FALSE,"missing"
"acs-nmcb-5.csv",1,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-5.csv",2,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-5.csv",3,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-5.csv",4,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-5.csv",5,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-5.csv",6,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-5.csv",7,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-5.csv",8,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-5.csv",9,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-5.csv",10,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-5.csv",11,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-5.csv",12,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-5.csv",13,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-5.csv",14,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-5.csv",15,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-5.csv",16,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-5.csv",17,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-5.csv",18,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-5.csv",19,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-5.csv",20,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-5.csv",21,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-5.csv",22,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-5.csv",23,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-5.csv",24,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-5.csv",25,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-5.csv",26,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-5.csv",27,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-5.csv",28,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-5.csv",29,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-5.csv",30,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-5.csv",31,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-5.csv",32,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-5.csv",33,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-5.csv",33,"O_51_questionnaire5","questionnaire",,FALSE,"missing"
"acs-nmcb-5.csv",33,"O_52_questionnaire6","questionnaire",,FALSE,"missing"
"acs-nmcb-5.csv",33,"O_52_questionnaire_ntli2","questionnaire-ntli",,FALSE,"missing"
"acs-nmcb-5.csv",33,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-6.csv",27,"O_4_video_element1","video",,TRUE,"missing"
"acs-nmcb-6.csv",27,"O_5_video_element2","video",,TRUE,"missing"
"acs-nmcb-6.csv",25,"O_6_mouse","mouse",,TRUE,"missing"
"acs-nmcb-6.csv",27,"O_6_mouse","mouse",,TRUE,"missing"
"acs-nmcb-6.csv",25,"O_6_HANDEDNESS","handedness",,TRUE,"missing"
"acs-nmcb-6.csv",27,"O_6_HANDEDNESS","handedness",,TRUE,"missing"
"acs-nmcb-6.csv",25,"O_7_typetest_element","typetest",,TRUE,"missing"
"acs-nmcb-6.csv",27,"O_7_typetest_element","typetest",,TRUE,"missing"
"acs-nmcb-6.csv",25,"O_8_clickskills_element","clickskills",,TRUE,"missing"
"acs-nmcb-6.csv",27,"O_8_clickskills_element","clickskills",,TRUE,"missing"
"acs-nmcb-6.csv",25,"O_9_dragskills_element","dragskills",,TRUE,"missing"
"acs-nmcb-6.csv",27,"O_9_dragskills_element","dragskills",,TRUE,"missing"
"acs-nmcb-6.csv",25,"O_41_questionnaire1","questionnaire",,TRUE,"missing"
"acs-nmcb-6.csv",27,"O_41_questionnaire1","questionnaire",,TRUE,"missing"
"acs-nmcb-6.csv",8,"O_14_wordlist","wordslist",,TRUE,"missing"
"acs-nmcb-6.csv",25,"O_14_wordlist","wordslist",,TRUE,"missing"
"acs-nmcb-6.csv",27,"O_14_wordlist","wordslist",,TRUE,"missing"
"acs-nmcb-6.csv",8,"O_42_message_break","message-break",,FALSE,"missing"
"acs-nmcb-6.csv",25,"O_42_message_break","message-break",,FALSE,"missing"
"acs-nmcb-6.csv",27,"O_42_message_break","message-break",,FALSE,"missing"
"acs-nmcb-6.csv",8,"O_27_digitspan_element1","digitspan",,TRUE,"missing"
"acs-nmcb-6.csv",25,"O_27_digitspan_element1","digitspan",,TRUE,"missing"
"acs-nmcb-6.csv",27,"O_27_digitspan_element1","digitspan",,TRUE,"missing"
"acs-nmcb-6.csv",8,"O_27_DIGITS_FW_DEMO","forward-demo",,TRUE,"missing"
"acs-nmcb-6.csv",25,"O_27_DIGITS_FW_DEMO","forward-demo",,TRUE,"missing"
"acs-nmcb-6.csv",27,"O_27_DIGITS_FW_DEMO","forward-demo",,TRUE,"missing"
"acs-nmcb-6.csv",8,"O_28_digitspan_element2","digitspan",,TRUE,"missing"
"acs-nmcb-6.csv",25,"O_28_digitspan_element2","digitspan",,TRUE,"missing"
"acs-nmcb-6.csv",27,"O_28_digitspan_element2","digitspan",,TRUE,"missing"
"acs-nmcb-6.csv",8,"O_28_DIGITS_FW","forward",,TRUE,"missing"
"acs-nmcb-6.csv",25,"O_28_DIGITS_FW","forward",,TRUE,"missing"
"acs-nmcb-6.csv",27,"O_28_DIGITS_FW","forward",,TRUE,"missing"
"acs-nmcb-6.csv",8,"O_29_digitspan_element3","digitspan",,TRUE,"missing"
"acs-nmcb-6.csv",25,"O_29_digitspan_element3","digitspan",,TRUE,"missing"
"acs-nmcb-6.csv",27,"O_29_digitspan_element3","digitspan",,TRUE,"missing"
"acs-nmcb-6.csv",8,"O_29_DIGITS_BW_DEMO","reverse-demo",,TRUE,"missing"
"acs-nmcb-6.csv",25,"O_29_DIGITS_BW_DEMO","reverse-demo",,TRUE,"missing"
"acs-nmcb-6.csv",27,"O_29_DIGITS_BW_DEMO","reverse-demo",,TRUE,"missing"
"acs-nmcb-6.csv",8,"O_30_digitspan_element4","digitspan",,FALSE,"missing"
"acs-nmcb-6.csv",25,"O_30_digitspan_element4","digitspan",,FALSE,"missing"
"acs-nmcb-6.csv",27,"O_30_digitspan_element4","digitspan",,FALSE,"missing"
"acs-nmcb-6.csv",8,"O_30_DIGITS_BW","reverse",,TRUE,"missing"
"acs-nmcb-6.csv",25,"O_30_DIGITS_BW","reverse",,TRUE,"missing"
"acs-nmcb-6.csv",27,"O_30_DIGITS_BW","reverse",,TRUE,"missing"
"acs-nmcb-6.csv",8,"O_43_message_break","message-break",,FALSE,"missing"
"acs-nmcb-6.csv",25,"O_43_message_break","message-break",,FALSE,"missing"
"acs-nmcb-6.csv",27,"O_43_message_break","message-break",,FALSE,"missing"
"acs-nmcb-6.csv",8,"O_44_questionnaire2","questionnaire",,TRUE,"missing"
"acs-nmcb-6.csv",25,"O_44_questionnaire2","questionnaire",,TRUE,"missing"
"acs-nmcb-6.csv",27,"O_44_questionnaire2","questionnaire",,TRUE,"missing"
"acs-nmcb-6.csv",8,"O_45_questionnaire3","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",25,"O_45_questionnaire3","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",27,"O_45_questionnaire3","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",8,"O_45_questionnaire_ntli1","questionnaire-ntli",,TRUE,"missing"
"acs-nmcb-6.csv",25,"O_45_questionnaire_ntli1","questionnaire-ntli",,TRUE,"missing"
"acs-nmcb-6.csv",27,"O_45_questionnaire_ntli1","questionnaire-ntli",,TRUE,"missing"
"acs-nmcb-6.csv",8,"O_48_questionnaire4","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",25,"O_48_questionnaire4","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",27,"O_48_questionnaire4","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",8,"O_49_message_break","message-break",,FALSE,"missing"
"acs-nmcb-6.csv",25,"O_49_message_break","message-break",,FALSE,"missing"
"acs-nmcb-6.csv",27,"O_49_message_break","message-break",,FALSE,"missing"
"acs-nmcb-6.csv",1,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-6.csv",2,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-6.csv",3,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-6.csv",4,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-6.csv",5,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-6.csv",6,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-6.csv",7,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-6.csv",8,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-6.csv",9,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-6.csv",10,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-6.csv",11,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-6.csv",12,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-6.csv",13,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-6.csv",14,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-6.csv",15,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-6.csv",16,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-6.csv",17,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-6.csv",18,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-6.csv",19,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-6.csv",20,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-6.csv",21,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-6.csv",22,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-6.csv",23,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-6.csv",24,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-6.csv",25,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-6.csv",26,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-6.csv",27,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-6.csv",8,"O_51_questionnaire5","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",25,"O_51_questionnaire5","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",27,"O_51_questionnaire5","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",1,"O_52_questionnaire6","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",2,"O_52_questionnaire6","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",3,"O_52_questionnaire6","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",4,"O_52_questionnaire6","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",5,"O_52_questionnaire6","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",6,"O_52_questionnaire6","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",7,"O_52_questionnaire6","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",8,"O_52_questionnaire6","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",9,"O_52_questionnaire6","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",10,"O_52_questionnaire6","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",11,"O_52_questionnaire6","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",12,"O_52_questionnaire6","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",13,"O_52_questionnaire6","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",14,"O_52_questionnaire6","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",15,"O_52_questionnaire6","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",16,"O_52_questionnaire6","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",17,"O_52_questionnaire6","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",18,"O_52_questionnaire6","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",19,"O_52_questionnaire6","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",20,"O_52_questionnaire6","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",21,"O_52_questionnaire6","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",22,"O_52_questionnaire6","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",23,"O_52_questionnaire6","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",24,"O_52_questionnaire6","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",25,"O_52_questionnaire6","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",26,"O_52_questionnaire6","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",27,"O_52_questionnaire6","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",1,"O_52_questionnaire_ntli2","questionnaire-ntli",,FALSE,"missing"
"acs-nmcb-6.csv",2,"O_52_questionnaire_ntli2","questionnaire-ntli",,FALSE,"missing"
"acs-nmcb-6.csv",3,"O_52_questionnaire_ntli2","questionnaire-ntli",,FALSE,"missing"
"acs-nmcb-6.csv",4,"O_52_questionnaire_ntli2","questionnaire-ntli",,FALSE,"missing"
"acs-nmcb-6.csv",5,"O_52_questionnaire_ntli2","questionnaire-ntli",,FALSE,"missing"
"acs-nmcb-6.csv",6,"O_52_questionnaire_ntli2","questionnaire-ntli",,FALSE,"missing"
"acs-nmcb-6.csv",7,"O_52_questionnaire_ntli2","questionnaire-ntli",,FALSE,"missing"
"acs-nmcb-6.csv",8,"O_52_questionnaire_ntli2","questionnaire-ntli",,FALSE,"missing"
"acs-nmcb-6.csv",9,"O_52_questionnaire_ntli2","questionnaire-ntli",,FALSE,"missing"
"acs-nmcb-6.csv",10,"O_52_questionnaire_ntli2","questionnaire-ntli",,FALSE,"missing"
"acs-nmcb-6.csv",11,"O_52_questionnaire_ntli2","questionnaire-ntli",,FALSE,"missing"
"acs-nmcb-6.csv",12,"O_52_questionnaire_ntli2","questionnaire-ntli",,FALSE,"missing"
"acs-nmcb-6.csv",13,"O_52_questionnaire_ntli2","questionnaire-ntli",,FALSE,"missing"
"acs-nmcb-6.csv",14,"O_52_questionnaire_ntli2","questionnaire-ntli",,FALSE,"missing"
"acs-nmcb-6.csv",15,"O_52_questionnaire_ntli2","questionnaire-ntli",,FALSE,"missing"
"acs-nmcb-6.csv",16,"O_52_questionnaire_ntli2","questionnaire-ntli",,FALSE,"missing"
"acs-nmcb-6.csv",17,"O_52_questionnaire_ntli2","questionnaire-ntli",,FALSE,"missing"
"acs-nmcb-6.csv",18,"O_52_questionnaire_ntli2","questionnaire-ntli",,FALSE,"missing"
"acs-nmcb-6.csv",19,"O_52_questionnaire_ntli2","questionnaire-ntli",,FALSE,"missing"
"acs-nmcb-6.csv",20,"O_52_questionnaire_ntli2","questionnaire-ntli",,FALSE,"missing"
"acs-nmcb-6.csv",21,"O_52_questionnaire_ntli2","questionnaire-ntli",,FALSE,"missing"
"acs-nmcb-6.csv",22,"O_52_questionnaire_ntli2","questionnaire-ntli",,FALSE,"missing"
"acs-nmcb-6.csv",23,"O_52_questionnaire_ntli2","questionnaire-ntli",,FALSE,"missing"
"acs-nmcb-6.csv",24,"O_52_questionnaire_ntli2","questionnaire-ntli",,FALSE,"missing"
"acs-nmcb-6.csv",25,"O_52_questionnaire_ntli2","questionnaire-ntli",,FALSE,"missing"
"acs-nmcb-6.csv",26,"O_52_questionnaire_ntli2","questionnaire-ntli",,FALSE,"missing"
"acs-nmcb-6.csv",27,"O_52_questionnaire_ntli2","questionnaire-ntli",,FALSE,"missing"
"acs-nmcb-6.csv",1,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-6.csv",2,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-6.csv",3,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-6.csv",4,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-6.csv",5,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-6.csv",6,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-6.csv",7,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-6.csv",8,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-6.csv",9,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-6.csv",10,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-6.csv",11,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-6.csv",12,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-6.csv",13,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-6.csv",14,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-6.csv",15,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-6.csv",16,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-6.csv",17,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-6.csv",18,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-6.csv",19,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-6.csv",20,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-6.csv",21,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-6.csv",22,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-6.csv",23,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-6.csv",24,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-6.csv",25,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-6.csv",26,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-6.csv",27,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
